id, x, y, freq, label
701, -1.201836, 56.070385, 35, concerns
702, 18.711693, 54.199566, 35, immediately
703, 20.545143, 53.870640, 35, voted
704, 21.491564, 51.849136, 32, cathedral
705, 34.145260, 43.888180, 35, letters
706, 8.153367, 55.670784, 34, using
707, 17.091200, 53.711739, 0, cials
708, 24.702457, 50.712421, 32, schuster
709, 33.072308, 44.231537, 34, jack
710, 30.067755, 47.701828, 35, doctors
711, 36.827290, 39.825779, 31, johnson
712, 4.221436, 55.195324, 32, barwick
713, 19.644926, 54.181694, 33, vice
714, 30.790293, 47.044807, 34, possible
715, 23.567114, 51.974773, 32, feminists
716, 5.976296, 58.055656, 34, collections
717, 6.748266, 56.445183, 34, response
718, 32.398151, 45.290398, 34, certain
719, 3.372143, 54.998291, 34, neither
720, 36.474606, 38.330608, 22, page
721, 6.065175, 57.848515, 34, historical
722, 29.182665, 48.313801, 34, raised
723, 4.132593, 55.348839, 34, play
724, 8.634678, 55.047615, 34, changes
725, 6.237047, 55.948227, 34, trial
726, 19.665442, 54.690128, 24, pope
727, 11.238237, 53.292587, 31, lesbianism
728, -0.254881, 55.356365, 33, returned
729, -5.593564, 52.491005, 32, august
730, 7.710965, 56.177120, 31, union
731, 27.135853, 49.127800, 32, form
732, 32.693321, 44.120663, 32, jones
733, -13.457170, 48.999573, 31, rome
734, 2.308775, 55.699715, 33, provided
735, 27.281334, 50.809235, 33, voters
736, -49.945702, 7.981697, 3, w
737, 19.400890, 54.297035, 31, headed
738, 1.353398, 53.957081, 33, ray
739, 6.483235, 55.823540, 33, win
740, -5.878643, 51.564140, 33, battle
741, 18.886810, 54.422642, 32, layton
742, 24.088352, 51.022736, 32, families
743, 27.184412, 48.925884, 79, states
744, -14.765710, 46.891998, 32, protection
745, -17.888058, 46.015209, 33, talked
746, -25.507162, 43.110016, 33, steven
747, 28.845301, 49.416901, 31, near
748, 24.383198, 51.902420, 33, challenge
749, -4.200168, 52.243382, 33, appeal
750, -1.354903, 55.499840, 30, ordinance
751, 1.956231, 53.291882, 32, flint
752, 12.767031, 56.403004, 32, imagining
753, 0.817841, 54.112347, 32, original
754, 19.966085, 53.896614, 32, priests
755, 34.625374, 42.461334, 31, whose
756, 13.185960, 55.319321, 32, appeared
757, -5.775525, 53.929626, 31, short
758, -2.417077, 54.420845, 31, december
759, -3.346331, 52.279507, 32, businesses
760, 14.077874, 55.783722, 32, sign
761, 32.423492, 44.650257, 29, patrick
762, 8.227272, 56.215336, 30, box
763, 12.269720, 55.461639, 32, changed
764, -3.009505, 52.893692, 31, reason
765, 23.649321, 51.513947, 32, steam
766, 14.303909, 55.366734, 31, located
767, 0.602929, 55.677891, 29, volunteer
768, 9.269152, 55.632126, 32, previous
769, 15.178400, 55.132938, 24, hours
770, -22.824997, 42.901527, 29, summer
771, 22.090092, 53.476685, 31, forced
772, 3.712732, 55.470966, 30, talking
773, 18.333935, 54.093182, 31, common
774, 29.325853, 48.193790, 32, thomas
775, 13.837965, 56.065102, 28, california
776, 2.827782, 54.481453, 32, maciver
777, 12.241951, 55.343376, 32, protest
778, 7.985919, 54.783203, 31, demanded
779, 6.812626, 55.713776, 31, hands
780, -27.084370, 40.047691, 31, things
781, 28.561529, 48.631184, 31, music
782, 13.650873, 55.344929, 26, owner
783, 0.123425, 54.589676, 29, line
784, 1.071434, 55.892246, 31, minutes
785, 8.620098, 55.324619, 31, seem
786, 5.805980, 55.398113, 31, adopted
787, 34.660461, 42.713837, 29, female
788, 15.973357, 55.056358, 31, paid
789, -10.017118, 50.479176, 31, background
790, 7.596352, 56.108738, 31, planned
791, 20.426428, 53.663559, 31, director
792, 11.084065, 55.587997, 30, launched
793, 17.170874, 54.728687, 30, chicken
794, -18.936001, 44.193714, 12, p
795, -4.758349, 53.869686, 31, attempt
796, 30.199141, 47.394226, 29, body
797, -0.971563, 54.720463, 29, victory
798, 24.817547, 51.490242, 29, road
799, -21.660894, 44.465942, 30, join
800, 10.861961, 56.195889, 31, read
801, 13.455848, 55.759998, 31, learned
802, 23.406790, 52.308792, 31, allowed
803, 11.703466, 53.217720, 30, feminism
804, 11.542205, 55.269550, 31, mostly
805, 32.872379, 45.316704, 9, self
806, -13.460941, 47.238655, 29, signed
807, -1.513033, 54.359356, 30, step
808, 0.136917, 55.109131, 30, conservative
809, -20.848013, 43.045307, 29, relationship
810, 26.136923, 49.637962, 29, equal
811, -13.375212, 49.985600, 30, chadwick
812, -34.335548, 32.847198, 30, stay
813, -24.124401, 42.951233, 29, bath
814, -29.100237, 37.667336, 30, heard
815, -22.643320, 42.130760, 30, matter
816, 7.627869, 55.501446, 27, else
817, 7.632383, 54.625469, 29, fair
818, -9.277221, 51.225872, 28, dubay
819, 35.593452, 41.944756, 30, ran
820, 14.604496, 54.943985, 6, mid
821, -6.872776, 52.382992, 31, ways
822, 18.943129, 55.684822, 29, walla
823, 12.940697, 55.564682, 21, ers
824, 7.386043, 56.261330, 30, gave
825, 2.238547, 55.114048, 24, crfe
826, 29.157598, 48.304016, 30, lobotomy
827, -17.292883, 45.567879, 30, getting
828, -6.519737, 52.841358, 29, mckay
829, 27.717815, 50.755131, 0, www
830, -23.635698, 42.107334, 30, prison
831, -3.048363, 53.887627, 29, girls
832, -36.802555, 28.481625, 28, test
833, 27.482351, 49.643799, 30, christian
834, -33.037975, 31.592037, 30, lived
835, 30.845161, 47.383163, 30, investigation
836, 17.980965, 55.049557, 29, soup
837, -12.879239, 50.836697, 31, organizations
838, 0.107347, 56.960968, 29, lives
839, -0.541032, 54.786640, 15, joseph
840, -35.244370, 33.714798, 2, cial
841, 0.688728, 54.565022, 26, voice
842, 9.858931, 55.962002, 17, fifty
843, 13.787347, 54.938663, 29, customers
844, 19.561428, 54.614941, 29, per
845, 10.517237, 55.876640, 29, referendum
846, 4.959526, 55.901810, 29, pastoral
847, 16.535749, 54.644894, 29, traditional
848, 1.627376, -62.303608, 25, evans
849, 10.818063, 55.165123, 29, disco
850, -32.843262, 34.629154, 28, received
851, -17.178482, 46.611702, 29, stand
852, 11.514488, 55.793129, 18, saloon
853, 22.183899, 52.039764, 27, boy
854, -9.290589, 51.778572, 29, conflict
855, 17.539797, 54.035988, 19, style
856, 33.845402, 44.367985, 21, red
857, -29.148485, 35.208183, 28, archives
858, -26.547714, 41.924412, 29, january
859, -13.895204, 49.226116, 29, begin
860, -5.873961, 53.728153, 32, volunteers
861, 0.375361, 56.762859, 29, compassion
862, -1.533613, 55.394760, 29, separate
863, 15.995298, 55.125652, 29, note
864, 5.330296, 55.248413, 23, positive
865, -9.287104, 51.393116, 29, cops
866, 0.037807, 54.548889, 29, lot
867, 5.126376, 56.494240, 29, ostrom
868, -31.058073, 35.514523, 27, success
869, -28.452663, 36.251957, 29, keith
870, 0.449893, 53.780045, 29, referred
871, 22.328047, 53.055195, 29, comes
872, -14.650908, 46.282246, 35, mothers
873, -12.446699, 49.291401, 29, throughout
874, 1.108158, 54.819927, 29, filed
875, -14.673915, 48.365368, 28, married
876, 6.939466, 54.258770, 29, healing
877, -42.313694, 26.678968, 28, newsletter
878, -4.359909, 53.135170, 28, onto
879, -4.076009, 52.689156, 28, committed
880, -29.692904, 37.553234, 28, understand
881, 14.189506, 54.902863, 28, evening
882, 2.919746, 54.892208, 19, nine
883, -12.303290, 48.708836, 27, sought
884, 13.271610, 55.631008, 26, army
885, 18.061295, 54.507164, 26, record
886, 10.131537, 55.795528, 28, led
887, -5.226960, 51.533085, 28, coverage
888, -18.438787, 47.158901, 28, student
889, -37.218544, 30.516500, 26, identity
890, -32.538570, 32.994587, 28, african
891, -12.064137, 50.210674, 27, cities
892, -10.592348, 50.524319, 25, block
893, 5.006379, 56.039139, 26, partner
894, 9.990268, 54.954491, 26, double
895, 5.996908, 55.009670, 26, houses
896, -6.375190, 51.780487, 21, katagiri
897, -15.606543, 46.871010, 26, queen
898, -42.972759, 25.306921, 28, hope
899, -10.831511, 50.098213, 27, woelich
900, -2.284396, 54.494179, 27, audience
901, 5.801270, 54.181114, 27, east
902, -49.200012, 2.198498, 28, alliance
903, -17.284315, 46.637726, 27, responded
904, -7.722236, 51.350780, 27, provide
905, -45.493984, 8.529069, 0, ort
906, -28.470001, 38.959816, 27, brought
907, -6.374713, 52.955875, 27, mind
908, -4.705554, 52.034786, 23, murphy
909, -25.283136, 42.135433, 26, allah
910, -17.259968, 45.253952, 39, services
911, -19.364952, 47.198227, 26, code
912, 0.288769, 56.838409, 27, looking
913, 13.760017, 55.107727, 26, pointed
914, -2.573316, 53.159237, 28, homes
915, -10.589136, 50.813148, 27, ordered
916, 0.113023, 53.912075, 26, horseshoe
917, 2.776666, 55.400326, 27, significant
918, 4.772894, 56.022667, 21, election
919, -30.866644, 37.216183, 27, seems
920, 3.475085, 55.271717, 24, justice
921, -41.800377, 21.142723, 24, ywca
922, 18.057060, 54.419468, 20, heimbigner
923, -37.346447, 29.049011, 27, glf
924, -12.041364, 50.693645, 26, books
925, 22.737432, 52.068630, 27, top
926, -23.582020, 43.864017, 26, task
927, 2.612377, 55.966156, 25, liquor
928, 17.692215, 54.605534, 27, larry
929, -18.785400, 44.711727, 26, interviews
930, 7.003783, 54.895008, 26, pat
931, -8.488524, 51.688263, 32, patients
932, 12.310663, 55.287521, 26, urban
933, -30.229841, 35.206768, 24, statewide
934, -18.105568, 44.241905, 26, weekly
935, -6.123597, 54.162907, 26, walk
936, -43.045216, 23.054588, 25, impact
937, 3.487147, 55.759510, 26, les
938, -0.590512, 56.113361, 26, pass
939, 7.539588, 56.764057, 26, tim
940, -15.532091, 48.483707, 26, deal
941, -3.082758, 53.235500, 24, isaacson
942, -26.526028, 41.498512, 26, lead
943, -31.630646, 36.814301, 26, morning
944, -16.640623, 47.158543, 25, accept
945, -26.378918, 37.861267, 25, whole
946, -23.953979, 43.063694, 24, numbers
947, -24.753138, 43.291126, 24, attack
948, -30.452881, 37.717953, 26, tolerance
949, -18.269024, 44.450230, 23, religion
950, -1.810937, 54.327816, 26, view
951, -12.458796, 48.802410, 25, supported
952, -5.116358, 53.397480, 26, testimony
953, -30.765450, 35.373878, 25, present
954, -27.361744, 40.183483, 26, popular
955, -39.399101, -1.716073, 24, resource
956, -33.287434, 34.962177, 26, actual
957, -35.209995, 34.437931, 25, struggle
958, -4.314441, 52.866528, 25, parents
959, -12.476274, 47.812557, 26, sexuals
960, -13.617187, 48.592148, 25, queer
961, -12.067135, 49.904160, 25, running
962, -9.560283, 52.045963, 25, bad
963, 26.366682, 51.893383, 26, atkins
964, -41.170757, 24.087883, 25, charged
965, -13.068004, 50.013424, 26, aimed
966, -39.256889, 28.922812, 26, study
967, 16.857372, 54.547398, 26, former
968, -12.336409, 48.886597, 26, series
969, -41.697472, 21.943388, 25, event
970, -8.025702, 52.258118, 25, phone
971, -25.417341, 39.287189, 23, belonging
972, -5.774176, 51.974297, 24, benmiriam
973, 2.319653, 55.030708, 20, million
974, -35.339291, 33.475109, 22, indeed
975, -47.447346, 15.427878, 25, protect
976, -29.037298, 38.159760, 25, spent
977, -30.579624, 37.876266, 25, cachero
978, -13.556593, 47.924667, 23, symbol
979, -14.161125, 47.193405, 24, declared
980, -40.808224, 23.968695, 25, nothing
981, -38.103256, 29.970016, 25, closed
982, -11.263933, 49.649639, 25, executive
983, -17.422388, 46.000278, 24, focus
984, -0.783414, 53.958321, 25, golden
985, -23.961636, 40.656433, 24, developed
986, -37.399536, 31.863516, 25, explained
987, -24.192089, 41.914238, 25, believe
988, -38.449684, 27.497761, 25, concerned
989, -37.614902, -0.731166, 0, ect
990, -17.407236, 46.426224, 25, sure
991, -5.167041, 51.487705, 24, leader
992, -7.920825, 51.186195, 25, issued
993, -4.437637, 52.675571, 25, include
994, -33.460323, 32.458183, 24, ii
995, -20.069696, 45.559521, 25, similar
996, 7.707503, 55.490749, 24, calling
997, -19.300713, 44.601833, 19, dave
998, -27.778379, 38.584198, 24, democratic
999, -40.905964, 26.206755, 23, paying
1000, -44.224766, 25.009556, 24, respectable
1001, -9.610886, 50.610565, 24, visit
1002, -14.573605, 47.434113, 24, plan
1003, -38.260197, 28.937342, 23, car
1004, -24.843948, 42.816895, 23, released
1005, -8.494323, 51.323345, 22, land
1006, -32.052116, 35.550610, 23, greater
1007, -1.298150, 55.149624, 24, carl
1008, -28.265663, 39.170532, 18, campbell
1009, -26.133860, 40.767525, 24, mike
1010, -0.228406, 54.041203, 24, frank
1011, -31.561338, 36.215126, 24, grown
1012, -19.162849, 46.254364, 21, arnold
1013, -15.029923, 48.121513, 24, stood
1014, -9.906149, 50.582699, 24, walter
1015, -39.992130, 28.246109, 24, answer
1016, -5.210417, 52.881229, 24, risk
1017, -14.421019, 47.828678, 19, key
1018, -21.921774, 42.868683, 21, bed
1019, -38.801720, 27.097179, 24, writing
1020, 22.518824, 52.116482, 30, persons
1021, -44.161957, 19.560406, 24, fifteen
1022, -35.725636, 30.571203, 24, singer
1023, -22.001085, 44.487453, 16, grant
1024, -2.366826, 54.714268, 21, built
1025, -22.815060, 43.313141, 22, dressed
1026, -8.668799, 51.123653, 24, followed
1027, -14.382086, 48.032761, 24, entire
1028, -18.594347, 45.620850, 23, experience
1029, -19.631546, 43.997887, 23, heer
1030, -30.108107, 36.985096, 23, moment
1031, -18.308853, 46.057087, 23, attention
1032, 1.693215, 55.208187, 24, hold
1033, -32.698326, 33.944839, 23, quoted
1034, -14.665319, 48.582638, 24, warned
1035, -27.953987, 38.018635, 24, discovered
1036, -0.753353, 55.124134, 22, faced
1037, -33.426571, 33.818371, 22, geography
1038, 2.948306, 55.307785, 24, avoid
1039, -21.155123, 45.234978, 22, defeat
1040, -29.098116, 39.251282, 24, speech
1041, -47.922665, 3.349026, 24, fired
1042, -31.255655, 37.323524, 23, settled
1043, -15.054658, 48.674572, 23, mean
1044, -20.036928, 43.437248, 23, played
1045, -47.770882, 6.121573, 22, period
1046, -2.965668, 53.164280, 21, cover
1047, -22.618353, 43.457890, 23, return
1048, -13.935364, 48.252193, 22, problems
1049, -24.385050, 40.707264, 22, fit
1050, -5.040422, 52.361755, 0, peabody
1051, -29.404730, 37.982059, 23, condoms
1052, -2.116192, 53.677269, 23, central
1053, -15.293452, 49.124893, 23, carried
1054, -41.994167, 0.163995, 23, stopped
1055, -35.313793, 31.456526, 18, term
1056, -37.697266, 27.799465, 22, organized
1057, -43.203899, 23.993729, 23, everything
1058, -20.541451, 44.127960, 22, process
1059, -9.224909, 50.997131, 23, albert
1060, -39.242989, 29.451954, 22, ready
1061, -23.126160, 41.007656, 20, joe
1062, -19.036304, 45.294827, 23, reached
1063, -29.819101, 36.587372, 21, connolly
1064, -32.214111, 34.868446, 36, ones
1065, -18.435778, 45.909199, 23, crimes
1066, -38.704185, 28.031145, 17, chair
1067, 4.880259, 54.787849, 23, angeles
1068, -26.150627, 40.646378, 22, faygele
1069, 4.630595, 54.293545, 23, los
1070, -32.801105, -1.650852, 23, spokesman
1071, -41.622292, 23.356588, 22, concern
1072, -34.654003, 31.338364, 23, continue
1073, -1.667919, 53.778885, 24, schools
1074, -36.795731, 29.079905, 16, gipple
1075, -33.656742, 33.858887, 21, father
1076, -37.271320, 29.901281, 16, fund
1077, -28.609715, 38.057625, 23, stayed
1078, -12.115294, 49.268757, 23, apparently
1079, -19.689459, 45.144218, 23, types
1080, -42.889900, 21.559002, 23, leading
1081, -36.314278, 32.462917, 23, collective
1082, -1.670235, 55.668083, 17, hard
1083, -36.975460, 28.891157, 23, argument
1084, -29.453054, 36.903358, 23, crowd
1085, -0.271777, 55.334522, 23, table
1086, -5.208835, 52.763779, 22, sound
1087, -39.227562, 28.212381, 23, network
1088, -30.846497, 36.640972, 23, bob
1089, -24.699472, 41.023319, 22, obvious
1090, -24.464445, 41.269268, 23, deadline
1091, -31.611940, 35.133690, 23, shows
1092, -42.237514, 22.041744, 23, served
1093, -45.885941, 8.668477, 22, minister
1094, -13.706326, 47.733311, 22, giving
1095, -5.791693, 52.452438, 22, telling
1096, -47.964954, 14.767706, 23, liked
1097, -39.058151, -1.991348, 23, writer
1098, -10.459260, 50.892368, 23, header
1099, -19.954756, 44.611542, 20, filled
1100, -8.088787, 50.587559, 23, ruled
1101, -5.987103, 53.184284, 22, economic
1102, -37.540955, 28.703060, 21, appointed
1103, -28.146950, 0.381176, 22, legislator
1104, -3.653712, 53.192165, 23, brown
1105, -3.592860, 52.994854, 23, future
1106, -7.489916, 52.684772, 22, paulson
1107, -47.155937, 13.253260, 22, reference
1108, -18.096100, 47.808475, 21, al
1109, -26.567499, 40.019493, 22, large
1110, -47.374352, 12.390167, 21, rest
1111, -47.451794, 7.021200, 22, probably
1112, -26.416418, 3.000599, 22, build
1113, -46.009811, 17.492468, 22, proposed
1114, -31.775612, 37.858982, 20, pacific
1115, -10.966814, 50.131844, 19, ratzinger
1116, -42.877171, 24.089182, 22, powerful
1117, -48.175560, 12.943205, 22, dead
1118, -29.549774, 38.582199, 22, main
1119, -3.099487, 53.982952, 21, supposedly
1120, -23.953365, 41.283474, 21, couples
1121, -3.310128, 54.115349, 22, feet
1122, -37.305691, 31.429399, 22, helping
1123, -11.369699, 49.929832, 21, scat
1124, -26.971857, 38.428185, 22, resistance
1125, -45.566368, 21.364735, 22, legislative
1126, -24.524946, 42.288857, 22, doug
1127, -31.902792, 36.175285, 22, cause
1128, -41.262585, 22.526480, 21, true
1129, -23.562920, 43.526798, 21, caused
1130, -40.319103, 23.803762, 22, sentence
1131, -27.285570, 38.197048, 23, psychiatrists
1132, -47.318577, 19.170229, 22, symbolic
1133, -21.618416, 43.154835, 21, successful
1134, -16.347704, 47.019588, 22, feelings
1135, -6.469934, 52.205185, 22, roger
1136, -22.209579, 42.412846, 23, tions
1137, -23.193045, 43.717506, 22, richard
1138, -46.336277, 0.093761, 22, organize
1139, -46.439865, 7.647640, 19, bauman
1140, -27.118160, 38.277737, 20, charges
1141, -12.390011, 50.648823, 22, alice
1142, -42.540886, 25.618353, 23, reporters
1143, -29.210751, 36.738873, 18, thetford
1144, -8.723887, 51.304966, 22, defense
1145, -48.602692, 5.542695, 21, olympia
1146, -35.346676, 32.807217, 21, morality
1147, -43.862534, 21.582460, 21, sunday
1148, -18.586380, 46.202454, 20, haggerty
1149, -8.475219, 51.862999, 21, signatures
1150, -45.843102, 17.505655, 20, shilts
1151, -38.883533, 30.241522, 20, senator
1152, -5.648402, 53.119133, 21, shift
1153, -24.807255, 40.855282, 21, guilty
1154, -13.452209, 47.727142, 20, grand
1155, -34.742184, 31.312771, 15, bryant
1156, -40.306179, 29.242689, 21, weekend
1157, -32.171593, 34.489952, 21, elliott
1158, -46.977024, 12.674240, 21, available
1159, -25.268692, 0.738444, 20, hierarchy
1160, -37.221104, 31.704615, 20, holding
1161, -19.667126, 45.039398, 21, learn
1162, -39.995327, 25.869764, 19, guy
1163, -27.067619, 37.348278, 21, madame
1164, -41.372704, 25.929163, 21, details
1165, -3.881952, 53.749035, 21, upon
1166, -30.252079, 35.892265, 19, pike
1167, -25.160786, 3.756411, 20, coalition
1168, -35.522148, 30.481163, 21, speak
1169, -21.172003, 43.991451, 21, required
1170, -46.760242, 17.643108, 20, professional
1171, -34.610466, 31.837006, 21, hollywood
1172, -28.058296, 39.194424, 21, type
1173, -39.672485, 27.274040, 19, h
1174, -30.729696, -2.672170, 20, crossing
1175, -33.374638, 34.458183, 21, chose
1176, -46.307312, 12.434406, 20, dying
1177, -40.362858, -2.437587, 21, allow
1178, 7.045769, 55.919643, 19, equality
1179, -47.571938, 5.418218, 21, image
1180, 13.979681, 55.620167, 19, index
1181, 9.270026, 55.268948, 21, lee
1182, -33.957355, 32.990780, 21, dropped
1183, -47.225719, 6.994756, 21, choice
1184, -44.756809, 2.265031, 20, sat
1185, -31.496330, -4.737658, 21, annual
1186, -45.373707, 1.700213, 21, yes
1187, -38.603943, 29.676435, 20, dogma
1188, -41.572811, 24.646612, 21, denied
1189, -41.969967, 24.138878, 21, conduct
1190, -15.510415, 47.604362, 21, racial
1191, -49.031872, 7.748091, 20, represented
1192, 6.710299, 55.865509, 20, mary
1193, -25.813322, 40.440857, 21, rose
1194, -42.979263, 20.816656, 18, pick
1195, -40.515888, 28.786463, 21, sources
1196, -43.539692, 18.070652, 23, boys
1197, -48.566860, 6.764958, 21, gathered
1198, -44.871307, 23.873354, 20, pulpits
1199, -34.958271, 34.588894, 20, dr
1200, -47.425438, 18.599251, 18, jesuit
1201, -44.593338, 19.166071, 21, partners
1202, -34.379040, -2.308705, 19, college
1203, -46.290417, 17.677248, 17, cunningham
1204, -43.595425, 23.431995, 19, hate
1205, -22.908918, 2.713063, 20, diagnosed
1206, -11.630750, 49.701424, 14, low
1207, -44.543770, 20.874763, 19, gathering
1208, -29.807369, 37.225574, 17, bomb
1209, -39.621613, 26.740814, 21, legislators
1210, -35.596561, -3.263586, 20, attended
1211, -46.206322, 11.766787, 19, teacher
1212, -37.675205, -4.490171, 20, various
1213, -44.406822, 11.818361, 20, chautauquas
1214, -19.003267, 45.629105, 20, meyerding
1215, -38.987167, 30.193937, 20, marriages
1216, -27.052303, 39.367844, 19, establishment
1217, -35.866547, 32.154926, 20, bohanan
1218, -17.026779, 47.089981, 20, courts
1219, -15.822416, 8.423169, 18, changing
1220, -47.012417, 14.131110, 20, certainly
1221, -48.280739, 12.661263, 20, cop
1222, -18.113310, 45.187969, 20, son
1223, -42.801605, 21.225849, 20, funding
1224, -37.863686, -4.499769, 20, methodist
1225, -29.989536, 36.808098, 18, opposition
1226, -40.190311, 27.677706, 19, actions
1227, -44.005257, 19.861380, 20, likely
1228, -0.135372, 54.527168, 20, specific
1229, -20.328960, 44.298340, 18, clark
1230, -25.276163, 42.173542, 18, generation
1231, -33.967239, 33.800812, 13, hour
1232, -32.011684, 36.893433, 18, cast
1233, -23.302734, 42.517933, 18, hot
1234, -47.521866, 1.779973, 19, worker
1235, -23.893406, 42.038029, 20, ity
1236, -45.311749, -1.091152, 19, target
1237, -15.695206, 48.321167, 20, older
1238, -42.251118, 22.969843, 20, youth
1239, -24.659811, 39.968224, 19, language
1240, -42.916252, -1.684777, 20, threat
1241, -44.863613, -0.340587, 20, antidiscrimination
1242, -36.141220, 30.117161, 20, accused
1243, -32.728123, 36.022305, 10, denny
1244, -17.073603, 6.280994, 20, denali
1245, -14.090878, 48.668758, 20, pub
1246, -5.279521, 52.426720, 19, longbottom
1247, -41.161419, 23.947672, 20, buy
1248, -46.129150, 19.490656, 20, message
1249, -14.992023, 47.829273, 19, usually
1250, -45.402496, 18.513399, 19, location
1251, -48.729710, 12.053591, 20, slowly
1252, -38.954601, 28.169319, 19, baird
1253, -46.420639, 11.132170, 18, zone
1254, -14.795378, 48.639847, 19, et
1255, -20.602072, 45.563183, 11, bailey
1256, -44.709755, -0.935351, 19, organizing
1257, -37.320641, 30.453184, 19, needs
1258, -47.839249, 2.334915, 18, sold
1259, -45.277267, 21.655508, 19, sexually
1260, -8.385359, 51.497017, 19, hair
1261, -44.576790, 21.722229, 19, famous
1262, -47.098362, 8.662422, 17, cooney
1263, -44.273884, -0.262266, 19, ual
1264, -30.294600, 38.346905, 14, gender
1265, -25.848686, 41.350552, 20, calls
1266, -22.602201, 3.712669, 19, review
1267, -20.752092, 45.075432, 31, ill
1268, -46.354919, 15.825983, 17, established
1269, -34.768665, -4.143729, 19, visibility
1270, -32.796597, 34.653820, 18, food
1271, -47.160954, 6.703848, 19, tested
1272, -22.521269, 43.375790, 19, beer
1273, -35.983994, 31.499556, 19, anal
1274, -46.410515, 9.296583, 19, contact
1275, -39.959858, 27.660480, 19, congregation
1276, -24.389162, 41.725292, 18, norm
1277, -28.015961, 38.407219, 19, fbi
1278, -27.529644, 39.537781, 19, freeway
1279, -28.802568, 37.289936, 19, poor
1280, -13.522099, 6.942615, 17, k
1281, -35.010063, -4.271535, 19, closet
1282, -33.086849, 35.765030, 19, votes
1283, -28.642185, 40.296066, 17, vietnam
1284, -48.647175, 8.484275, 16, despite
1285, -45.258118, 18.980701, 18, spread
1286, -25.297338, 40.481045, 17, french
1287, -44.466721, 2.410253, 18, stance
1288, -23.869026, 42.056499, 18, cut
1289, -46.517643, 13.684022, 19, discuss
1290, -33.322655, -4.502358, 18, organizers
1291, -42.421410, -3.597754, 18, acceptance
1292, -30.211445, 37.939178, 19, beat
1293, -20.123663, 44.881435, 18, brigade
1294, -30.328579, 36.680080, 16, based
1295, -42.436897, 24.095289, 19, promised
1296, -41.712692, -2.826968, 18, interest
1297, -25.981108, 0.066815, 20, jesuits
1298, -41.311081, 26.002815, 19, additional
1299, -47.167553, 15.223952, 18, cannon
1300, -35.336075, -4.248600, 19, exactly
1301, -49.500809, 6.439400, 18, willing
1302, -44.814148, 13.394643, 19, presence
1303, -47.176472, 12.243172, 19, teach
1304, -44.809258, 18.147713, 17, compromise
1305, -48.734974, 4.935755, 18, spring
1306, -35.601677, 31.521406, 19, asking
1307, -35.167717, -5.479972, 19, prove
1308, -34.627922, -6.295538, 18, wrong
1309, -28.900845, -2.170192, 19, teaching
1310, -44.241962, 22.172499, 5, cially
1311, -47.762150, 7.452054, 19, big
1312, -45.809242, 1.912814, 19, raise
1313, -48.325848, 14.241002, 18, acknowledged
1314, -36.209904, -2.030716, 19, randy
1315, -41.849789, -4.610941, 18, notion
1316, -25.452507, 2.792547, 17, epidemic
1317, -32.557369, 34.233963, 18, reputation
1318, -43.258797, 23.852644, 18, dan
1319, -44.038410, 1.377874, 17, wichern
1320, -28.431295, 37.156517, 18, romantic
1321, -29.626694, 37.463039, 17, terms
1322, -41.537388, 24.755379, 18, initially
1323, -47.009544, 14.560740, 17, failed
1324, -45.740463, 3.238524, 18, alone
1325, -37.839607, 29.250601, 18, arrest
1326, -44.302364, -0.924051, 18, comfortable
1327, -47.631340, 3.130260, 18, oregon
1328, 2.492349, -0.309866, 18, representatives
1329, 5.890671, 54.993000, 13, paxman
1330, -31.100567, -2.698695, 18, territory
1331, -48.211395, 13.230556, 18, bobbi
1332, -43.417419, 25.137024, 18, teenagers
1333, -37.036194, -5.828080, 17, blocks
1334, -48.070904, 0.351194, 18, chorus
1335, -39.729881, -3.637469, 18, section
1336, -31.950541, 34.010258, 17, circuit
1337, -47.344402, -0.966368, 17, celebration
1338, -44.925526, 20.164772, 17, band
1339, -34.223404, 32.618568, 17, jake
1340, -47.602070, 0.384968, 18, debate
1341, -41.936031, 25.864523, 18, gary
1342, -46.426834, 2.589369, 18, hospice
1343, -32.720631, 36.571911, 16, lay
1344, -46.863647, 2.393944, 13, l
1345, 19.340946, 15.567760, 18, walking
1346, -36.801697, -4.897934, 18, session
1347, -42.451912, 24.727034, 17, culture
1348, -37.481510, -2.438520, 18, couple
1349, -23.978506, 6.035976, 18, hear
1350, -37.047993, -5.817833, 18, grew
1351, -40.900448, -1.159495, 18, thousands
1352, -46.143826, 16.171053, 18, initial
1353, -24.345606, 41.749329, 18, ann
1354, -43.868671, 19.825396, 17, evidence
1355, -44.828911, 23.697945, 17, seventeen
1356, -43.363941, 18.910166, 17, understanding
1357, -32.715439, -5.748030, 17, bit
1358, -36.128338, 29.158745, 7, non
1359, -44.845497, 12.341568, 16, conscience
1360, -26.121132, -0.073396, 18, representative
1361, -44.021217, 19.682779, 18, fears
1362, -31.522718, 35.351494, 18, testing
1363, -34.940044, 33.482315, 17, deaderick
1364, -32.054741, 33.497932, 18, gets
1365, -48.327015, -0.686980, 17, editor
1366, -46.707417, 4.091974, 18, tension
1367, -47.215492, 4.866359, 18, columns
1368, -22.608931, 6.183673, 18, write
1369, -29.539749, -1.216968, 18, situation
1370, -45.831745, 22.281645, 15, angevine
1371, -23.005301, 43.050159, 17, television
1372, -45.515675, 0.849945, 18, employment
1373, -44.848133, 20.327229, 17, partly
