id, x, y, freq, label
702, 18.890606, 41.522964, 14, leader
703, 49.643631, 10.253332, 17, earth
704, 53.625820, 3.477329, 18, quite
705, 46.404808, 18.465256, 18, knowledge
706, 38.908199, 23.233078, 18, report
707, 26.540825, 39.482815, 18, true
708, 53.546864, -9.170020, 18, turned
709, 49.452446, 12.671914, 18, destroyed
710, 50.094234, -13.564953, 11, eye
711, 53.583710, 3.060803, 18, thus
712, 47.400188, 11.559330, 18, spoke
713, 51.191242, -9.131442, 18, shelton
714, 39.275925, 18.711103, 16, angeline
715, 54.722309, -2.539719, 18, moral
716, 47.576427, 17.158714, 17, served
717, 51.920273, 5.529199, 17, visitors
718, 26.844196, 30.288799, 17, oregon
719, 35.262432, 22.775410, 17, tide
720, 51.866055, 13.104875, 19, sites
721, 46.194031, -18.805782, 17, object
722, 47.954239, 12.244828, 17, various
723, 34.964870, 31.508669, 17, sources
724, 35.060337, 26.558628, 17, grave
725, 48.404995, 11.586222, 17, lay
726, 33.882076, 31.199646, 17, construction
727, 50.330032, 10.129482, 17, commercial
728, 10.383893, 48.399475, 16, movement
729, 25.824202, 39.363323, 17, lower
730, 40.578571, 22.916084, 16, alaskan
731, 40.907177, 21.751787, 14, kikisebloo
732, 53.659149, -0.990130, 17, feet
733, 53.711975, -8.687408, 17, stone
734, 48.429596, 4.756857, 17, information
735, 46.733482, 18.879827, 16, shaped
736, 47.144585, -3.479211, 15, blaine
737, -24.240608, 25.205606, 17, photograph
738, 44.512566, 13.031538, 17, general
739, 38.274227, 23.456230, 17, regional
740, 39.236057, 25.299793, 15, agent
741, 36.243755, 23.356106, 17, policy
742, 23.762369, 32.135616, 17, institution
743, 47.717312, 11.268116, 15, otherwise
744, 37.719284, 23.113377, 16, empire
745, 50.900116, -9.449873, 17, whites
746, 50.866783, 4.326201, 17, hundred
747, 42.553337, 18.162182, 15, industry
748, 52.021854, -9.752950, 16, maps
749, 45.837513, 17.211884, 16, short
750, 44.047447, 19.332739, 14, francisco
751, 54.508854, 5.874508, 17, months
752, 41.884136, 24.941002, 19, lakes
753, 23.787569, 37.976768, 17, seem
754, 33.046165, 26.303139, 16, imperial
755, 45.047249, 14.172088, 17, thompson
756, 23.650396, 30.845457, 17, changers
757, 54.616638, 4.259654, 17, sacred
758, 46.727478, 8.511673, 17, epidemics
759, 6.197074, 45.399574, 17, chapter
760, 29.760239, 32.748692, 14, looking
761, 32.417763, 34.035416, 16, organizations
762, 48.182274, 3.410156, 14, k
763, 39.851738, 23.333090, 16, move
764, 35.570324, 27.005798, 16, tsimshian
765, 34.453487, 32.852299, 15, bostons
766, -11.484125, 47.392082, 15, morgan
767, 47.278000, 17.842108, 16, cen
768, 39.306938, 24.480263, 16, bad
769, 47.334187, 17.390537, 16, nothing
770, 29.768311, 34.194855, 15, settlements
771, 36.089443, 31.246067, 16, generation
772, 46.309597, 15.204494, 16, buried
773, 52.944889, -0.070863, 16, massive
774, -28.014132, 25.180704, 16, blazing
775, 32.779755, 34.184719, 16, authority
776, 49.557495, 5.519009, 15, facilities
777, 8.301460, 51.105793, 16, ancestors
778, 51.273235, 8.767632, 15, tyee
779, -16.103582, 37.912487, 16, december
780, 36.704231, 28.006170, 16, actual
781, 48.020973, 3.252511, 15, wild
782, 40.999252, 18.937992, 15, powers
783, 15.241216, 37.456066, 3, self
784, 24.710228, 29.350569, 16, dictionary
785, 34.179337, 30.458601, 16, terms
786, 47.664062, 16.212669, 16, ceremonies
787, 8.009819, 43.160442, 16, edmond
788, 43.506947, 17.684238, 14, lee
789, 48.693081, 6.486074, 16, rush
790, 29.421860, 32.491325, 16, version
791, 32.956539, 27.777403, 16, broader
792, 28.611681, 30.463268, 16, watt
793, 30.022285, 29.244501, 16, visit
794, 42.717270, 25.169405, 16, industrial
795, 7.020133, 50.101940, 15, symbols
796, 36.280045, 22.340723, 15, ton
797, 46.122604, 10.014937, 16, marsh
798, 17.851902, 38.891010, 16, thought
799, 34.716171, 23.022749, 15, office
800, 41.234104, 17.869108, 16, rock
801, 46.656822, 17.624636, 15, haida
802, 36.334583, 28.714653, 16, certainly
803, 22.970173, 31.844593, 14, billy
804, 29.257999, 29.711617, 13, image
805, 49.271336, 11.633945, 12, page
806, 44.016476, 20.855787, 16, inhabitants
807, 23.639923, 31.231836, 14, play
808, 52.105595, 5.329701, 16, material
809, 41.112988, 22.507095, 16, support
810, 36.253262, 29.071489, 15, elsewhere
811, 52.911324, -2.122096, 15, keep
812, 6.666442, 42.684582, 15, alone
813, 34.010521, 31.741346, 15, happened
814, 24.599577, 29.404375, 15, ms
815, 17.455667, 41.538174, 15, facing
816, 44.593048, 14.452602, 15, violence
817, 17.803368, 38.023735, 15, licton
818, 25.769119, 40.668709, 15, everyday
819, 53.651398, -2.092530, 15, cabin
820, 29.236546, 34.135239, 15, official
821, 32.323944, 33.041229, 15, result
822, 15.646134, 37.523857, 15, conquest
823, 3.384222, 49.639336, 14, weekly
824, 41.684677, 21.518257, 15, create
825, 36.596115, 25.057127, 14, international
826, 8.291208, 50.908958, 15, better
827, 48.398651, 10.982224, 15, easily
828, 28.505583, 36.293766, 15, cold
829, 27.558041, 38.569187, 15, personal
830, 47.048691, 16.306065, 17, buildings
831, -8.317848, 43.021957, 15, mythology
832, 41.429222, 17.045874, 15, tideflats
833, 35.915154, 31.317503, 14, wahalchoo
834, 40.703350, 24.323729, 12, resident
835, 45.574856, 18.394728, 14, virtually
836, 18.547750, 43.282532, 15, summer
837, 23.861938, 34.709675, 15, paper
838, 14.931625, 38.147217, 14, origins
839, 50.236755, 9.093192, 14, light
840, -5.748384, 49.805885, 14, voices
841, 32.124596, 31.995871, 15, mark
842, 20.158051, 41.776340, 15, something
843, 53.414677, 11.395009, 15, met
844, 23.013262, 33.380138, 15, carried
845, 9.507594, 45.117783, 17, landscapes
846, 46.207104, 14.955370, 14, memoirs
847, 45.816116, 17.175037, 15, poor
848, 48.125992, 10.211581, 15, writing
849, -22.673246, 5.445602, 15, thesis
850, 25.717018, 38.587814, 14, forces
851, 7.275820, 51.825726, 15, transformation
852, 34.845978, 30.318703, 15, sand
853, 45.882648, 13.451737, 15, ruth
854, 40.526634, 23.387663, 14, ington
855, 18.261229, 39.828896, 15, sawmill
856, 45.074951, 20.060183, 15, european
857, 52.901115, 5.248675, 15, jacob
858, 35.189499, 30.253023, 15, surely
859, 8.875937, 47.054165, 15, library
860, 9.631460, 50.593559, 17, postwar
861, 8.789066, 46.822105, 14, visions
862, 39.175716, 25.611885, 13, needed
863, 17.427536, 43.952892, 15, unlike
864, 7.132915, 48.425819, 13, naming
865, 45.568970, 18.900379, 15, main
866, 19.743282, 43.907124, 15, hard
867, -8.970763, 39.678482, 15, october
868, 25.655167, 39.674480, 15, roots
869, 38.191418, 23.906708, 12, peter
870, 31.559250, 30.845030, 14, bluff
871, 9.268557, 50.189827, 14, exist
872, 24.662035, 37.793217, 14, stay
873, -34.828743, 29.598240, 14, ghost
874, 13.789559, 46.389919, 14, immediately
875, 4.151618, 45.679977, 14, claim
876, 30.157173, 33.460926, 14, hop
877, 39.582428, 18.657810, 14, member
878, -6.391832, 47.531185, 14, victoria
879, 32.203861, 32.722843, 1, www
880, -5.982240, 42.332096, 14, wayne
881, 30.064425, 30.024305, 14, princess
882, 35.264416, 23.575085, 14, phillips
883, 21.660957, 38.368870, 14, per
884, 3.304129, 42.101028, 14, canada
885, 33.122108, 33.093460, 14, racial
886, 18.251406, 44.404404, 14, visited
887, -20.039143, 43.683983, 14, pasts
888, 0.440094, 45.698502, 12, third
889, 34.903744, 25.490915, 11, coll
890, 10.471356, 50.778774, 14, jennie
891, 16.088034, 38.730900, 14, handful
892, 43.853497, 18.626835, 13, forest
893, -32.607048, 30.027317, 14, include
894, 27.274105, 35.350922, 12, rain
895, 48.260334, 15.775590, 13, carved
896, 35.232018, 29.267351, 14, rarely
897, 7.612113, 47.683582, 15, fires
898, 40.167671, 24.264221, 14, passing
899, -5.917023, 51.086365, 14, practices
900, 4.211025, 50.096336, 14, opportunity
901, 39.402168, 27.151537, 14, locks
902, 21.577826, 35.641197, 13, kellogg
903, -0.120362, 40.600151, 14, jackson
904, -3.645661, 11.993690, 14, chronological
905, 34.181671, 23.737171, 14, larson
906, 38.076023, 25.003336, 14, vision
907, 43.922180, 19.105766, 11, whitebear
908, -11.327210, 44.885509, 14, deal
909, 34.863598, 24.109505, 0, chah
910, 26.009441, 31.545967, 14, got
911, 31.569786, 28.712725, 2, nulth
912, -18.699419, 33.990475, 14, suttles
913, 31.704401, 33.421768, 14, poverty
914, 27.777641, 35.266613, 14, search
915, 43.948143, 18.549156, 13, radical
916, 36.079361, 30.355989, 14, disappeared
917, 5.187308, 47.032932, 14, located
918, -4.705594, 42.226982, 13, largely
919, 25.546143, 35.252720, 14, allowed
920, 10.928190, 43.403000, 14, eastern
921, 28.739939, 34.540138, 14, observer
922, 14.191487, 43.855873, 14, game
923, -17.999575, 48.137993, 8, st
924, 5.828391, 45.445499, 14, attack
925, 40.600227, 16.555067, 12, duncan
926, 48.481750, 12.163324, 12, reported
927, 32.783638, 31.909485, 14, tulalip
928, 19.911625, 43.732872, 12, literally
929, 16.120119, 40.391632, 14, hope
930, 14.686764, 44.949860, 14, potlatches
931, 34.645107, 22.924107, 2, nuu
932, 10.057793, 46.565323, 13, getting
933, 42.147522, 16.904097, 13, curiosity
934, 12.013748, 46.099430, 13, major
935, -9.097392, 43.252514, 12, seetoowathl
936, 16.442875, 38.681023, 13, religious
937, -5.456319, 45.912834, 10, wilkes
938, 11.706653, 42.624149, 13, mayor
939, 18.317122, 43.113972, 16, rivers
940, 12.977468, 38.233124, 13, unique
941, 13.955016, 38.229645, 13, trees
942, 2.410087, 48.299904, 12, argued
943, 33.523815, 31.268454, 13, reference
944, 24.130257, 39.198589, 13, flat
945, 14.582395, 39.200283, 13, think
946, 24.344307, 30.185146, 13, knox
947, -4.416019, 44.090290, 11, established
948, 45.848545, 9.275276, 11, eskimo
949, -0.850213, 43.035393, 13, folder
950, 21.816088, 37.648483, 13, room
951, -26.717913, 35.325825, 13, mit
952, 5.334759, 43.197311, 12, success
953, 24.497456, 32.484509, 9, estate
954, 36.686047, 29.222992, 13, hyas
955, 18.654556, 41.857803, 13, ambitions
956, 51.365551, 9.471365, 13, wide
957, -2.763858, 49.427914, 13, stage
958, 9.280917, 48.437969, 6, pre
959, 27.832510, 34.779549, 13, writer
960, -1.751655, 44.062645, 13, special
961, 14.420828, 40.618992, 13, lushootseed
962, -14.572306, 38.478115, 13, smithsonian
963, 23.879988, 33.038170, 13, disease
964, 1.225341, 46.998486, 13, ballast
965, 26.325521, 39.008923, 12, distant
966, 0.618399, 39.301018, 13, bruce
967, 31.147890, 33.754520, 13, basketry
968, 7.734841, 46.577713, 13, treaties
969, 36.387489, 23.464478, 13, ellen
970, 41.947357, 17.898752, 12, appear
971, 25.618130, 33.115200, 13, quickly
972, 13.682216, 38.357693, 14, birds
973, -4.776171, 42.678165, 13, stephen
974, 33.432552, 26.890507, 13, kept
975, 41.017174, 24.032459, 12, speak
976, 20.664677, 37.677036, 10, face
977, -7.236461, 50.636368, 12, mean
978, 28.472898, 37.648319, 12, whether
979, 22.186272, 37.543144, 12, snoqualmie
980, 11.065441, 45.007812, 13, knew
981, -10.614510, 44.570656, 13, douglas
982, 20.389072, 38.218647, 10, eight
983, 16.543392, 41.233788, 13, turner
984, -17.088194, 43.080105, 13, narratives
985, 48.058060, 12.856082, 5, bird
986, 38.075279, 24.758818, 13, typically
987, 14.901731, 39.131405, 13, effects
988, 32.253086, 31.026243, 12, beaches
989, 16.718151, 39.824730, 13, conservation
990, 34.851475, 31.380816, 12, chinese
991, -32.749763, 26.972147, 13, participation
992, 34.008221, 33.273277, 13, thousands
993, 0.147682, 43.857533, 13, institutions
994, 18.136763, 39.757645, 13, act
995, 41.702339, 23.222775, 13, vast
996, -20.132822, 47.538925, 13, tales
997, -10.435693, 50.935265, 12, ter
998, 44.499172, 19.723526, 13, exam
999, 24.943686, 33.530331, 13, boundaries
1000, 36.129707, 30.379221, 13, paige
1001, -30.982443, 16.922188, 13, tions
1002, 32.220242, 34.220703, 13, resources
1003, 22.353710, 39.953388, 12, rich
1004, 15.541223, 43.716778, 13, challenge
1005, -29.502575, 8.474240, 13, identities
1006, 8.236917, 49.051693, 13, club
1007, 20.227150, 38.559483, 6, forty
1008, 12.977791, 37.955147, 12, bring
1009, 14.693702, 40.887871, 12, expressed
1010, -11.401608, 51.419563, 16, areas
1011, -5.525726, 51.754379, 11, travelers
1012, 10.304308, -44.500813, 12, diss
1013, -17.982201, -2.724756, 12, works
1014, 1.025555, 43.806034, 12, army
1015, 20.627897, 36.711033, 12, siwash
1016, 19.620024, 37.640762, 12, figures
1017, 39.090218, 25.562750, 10, passed
1018, 25.352783, 38.346371, 12, tourists
1019, 8.332865, 48.012238, 11, understand
1020, 17.857891, 40.603054, 12, fill
1021, 13.978646, 45.935738, 11, services
1022, 25.359415, 37.295574, 12, able
1023, 10.066421, 42.487274, 12, suggests
1024, -12.068603, 47.742184, 11, environment
1025, 37.691956, 24.651489, 9, shaman
1026, -4.861564, 43.465706, 12, ago
1027, 48.952190, 4.742625, 12, air
1028, -31.877478, 21.519213, 11, newspapers
1029, -21.812010, 30.640150, 12, visible
1030, -1.279414, 46.054928, 12, shows
1031, -2.155952, 45.220207, 12, famous
1032, -18.327318, 7.533772, 12, wagons
1033, -23.133438, 43.216522, 12, done
1034, 16.322193, 43.998116, 12, former
1035, 28.048992, 32.946739, 12, rest
1036, 39.405651, 26.950630, 12, put
1037, -5.518729, 44.793915, 11, boom
1038, 16.628847, 39.878124, 12, committee
1039, -7.016322, 48.902889, 12, loss
1040, -24.437891, 40.475010, 10, hugo
1041, 19.707863, 43.170925, 12, girls
1042, 34.676189, 26.366648, 12, fields
1043, 35.298599, 28.463224, 12, suggested
1044, -21.836479, 20.249550, 12, parallel
1045, 13.499102, 43.594601, 12, stevens
1046, -17.660128, 49.195095, 12, tucked
1047, 32.548859, 28.828226, 12, specific
1048, 27.916460, 34.335182, 12, map
1049, 30.418411, 32.952782, 12, gathered
1050, 13.066485, 40.139301, 12, simmons
1051, -16.506416, 47.422543, 12, base
1052, -10.365903, 46.887730, 11, invasion
1053, 45.054955, 18.708944, 11, dis
1054, -29.028198, 34.693241, 12, metropolitan
1055, 33.092793, 30.448910, 12, avenue
1056, 23.012722, 39.870621, 12, cast
1057, 43.265759, 20.467573, 12, whole
1058, 30.355961, 30.223183, 11, actually
1059, 14.221800, -50.635380, 0, ph
1060, 41.966480, 21.655325, 12, ple
1061, 2.023713, 51.598526, 11, inter
1062, 17.366552, 40.097862, 12, sale
1063, 23.075676, 35.570065, 12, health
1064, -31.291378, 32.197174, 12, properties
1065, -31.806196, 22.457996, 12, greater
1066, 34.095356, 25.875784, 12, field
1067, -19.140213, 2.236661, 12, playing
1068, 26.977474, 30.281694, 12, returning
1069, 13.866499, 45.595863, 8, standing
1070, 44.476295, 17.180058, 8, raven
1071, 1.300618, 46.996586, 11, territories
1072, 23.166464, 36.589161, 11, noble
1073, -17.817513, 47.748894, 12, travel
1074, -17.463097, 39.494598, 12, runs
1075, 22.244570, 31.953663, 12, nile
1076, -18.379944, 7.509234, 12, rise
1077, -4.586535, 48.918076, 12, account
1078, 28.316830, 33.699009, 12, brother
1079, 8.036504, 46.811649, 12, meanings
1080, 23.601238, 39.266041, 12, keeping
1081, -28.650072, 31.875984, 12, dozen
1082, 4.602638, 41.342079, 12, opened
1083, -23.239183, 41.289845, 12, bank
1084, -24.503759, 31.159828, 12, destruction
1085, 37.846642, 25.010515, 11, husband
1086, 15.977151, 45.465027, 12, source
1087, 9.865658, 49.450718, 12, camped
1088, 23.074759, 37.562172, 16, ones
1089, -6.265343, 46.148567, 12, give
1090, -6.287033, 43.005821, 12, versity
1091, 35.266693, 23.897602, 10, bark
1092, -11.536968, 42.309864, 12, uni
1093, 19.088917, 41.784355, 12, enough
1094, 25.443447, 32.902641, 12, hiram
1095, -21.694506, 36.411507, 12, essays
1096, -9.253729, 39.355099, 12, reminiscences
1097, 13.642498, 44.278603, 12, traditions
1098, -10.176757, 47.505203, 11, bones
1099, -13.119138, 50.421738, 11, claimed
1100, -3.409587, 48.695335, 11, selling
1101, -23.318274, 44.756508, 10, placed
1102, 23.340879, 37.055412, 11, imagined
1103, 0.723388, 40.095821, 11, interior
1104, -32.482952, 21.222229, 11, centuries
1105, -9.505857, 46.212158, 11, linguistic
1106, 16.906084, 37.127838, 12, islands
1107, 16.539555, -14.944298, 11, ii
1108, -14.795905, 43.828766, 11, final
1109, 23.653189, 30.857079, 11, asa
1110, -21.135038, 36.282772, 11, eds
1111, -19.510717, 44.642670, 11, hunting
1112, -11.679169, 0.438225, 11, migrants
1113, -7.342999, 42.455490, 11, heap
1114, 24.148184, 39.462746, 10, berries
1115, -21.972256, 20.355692, 8, jean
1116, -14.201323, 40.396034, 11, restoration
1117, -33.195396, 21.350903, 11, encounter
1118, -26.696695, 29.143942, 10, except
1119, 7.102321, 46.586636, 11, love
1120, 25.341913, 36.396141, 11, parts
1121, 21.988081, 37.126999, 11, acres
1122, 10.082548, 44.294712, 11, allies
1123, -14.302481, 2.618745, 10, talk
1124, -26.771330, 15.782962, 11, petition
1125, 12.171479, 48.016403, 11, required
1126, 9.572750, 47.881378, 11, racist
1127, -20.804804, 45.427315, 11, hancock
1128, -4.403415, 50.808083, 10, elders
1129, 16.661007, 45.635212, 11, ties
1130, 14.217222, 36.753250, 11, warning
1131, 27.054779, 34.414391, 8, foster
1132, -28.373901, 37.631531, 9, depression
1133, -3.215575, 46.570335, 11, species
1134, -26.745623, 42.280968, 11, encounters
1135, 3.973270, -16.052504, 11, pullman
1136, 11.158074, 48.298031, 11, mostly
1137, 28.670000, 35.722321, 9, maynard
1138, -28.982813, 31.769249, 11, spaces
1139, 14.525194, 46.113243, 10, observers
1140, -25.059330, 39.222626, 11, concerns
1141, 26.777712, 35.778896, 11, location
1142, -7.223653, 50.850060, 11, opening
1143, -14.165137, 44.727352, 10, hansen
1144, -16.532635, 48.289982, 11, begun
1145, -20.443594, 44.612110, 7, charley
1146, 1.438424, 39.970890, 11, church
1147, -22.249105, 9.869513, 11, ethnology
1148, 9.632277, -10.947387, 11, charlie
1149, 10.970002, 42.912193, 11, exposition
1150, 4.281563, 48.692444, 11, eventually
1151, -7.810389, 48.715374, 11, access
1152, 1.514934, 48.310528, 11, julia
1153, 4.487985, 48.539463, 10, market
1154, 0.184693, 40.046722, 11, kinnear
1155, 10.658739, 47.316139, 11, text
1156, -8.904255, 50.145657, 11, turning
1157, -34.242012, 17.952883, 11, relationship
1158, 8.986897, 45.222748, 11, marriage
1159, 27.310467, 33.829784, 11, drawn
1160, -26.215277, 3.342443, 11, looked
1161, -16.021990, 8.778719, 11, examples
1162, -0.561219, 9.522089, 11, ta
1163, 6.029467, 47.045101, 11, reason
1164, -9.733368, 44.775440, 11, weeks
1165, 25.955175, 35.826401, 11, tree
1166, -20.136358, 42.581406, 11, stream
1167, -7.004950, 44.328682, 11, thanks
1168, -3.488582, 49.909077, 13, groups
1169, -31.812836, 23.942163, 11, collected
1170, -28.515760, 29.393488, 11, citizens
1171, -2.384181, 9.160235, 11, thomson
1172, 2.030177, 51.652794, 11, beautiful
1173, -33.072388, 28.123299, 11, honor
1174, 4.303942, 50.138515, 11, primary
1175, -25.171707, 35.515789, 9, curley
1176, 26.278776, 38.663345, 7, straight
1177, -3.228545, 45.669807, 11, duck
1178, -0.374038, 8.282054, 11, bagley
1179, 24.978434, 33.127945, 11, associated
1180, 33.985584, 32.115131, 11, garcia
1181, -14.568912, 46.814144, 10, event
1182, 19.546434, 42.379795, 11, subsistence
1183, -20.930302, 37.018970, 11, scape
1184, -19.415693, 38.894550, 10, hat
1185, -25.833971, 30.289051, 11, serve
1186, -13.794611, 50.953758, 11, madison
1187, -9.358776, 3.981423, 11, bancroft
1188, -18.878578, 43.246655, 11, read
1189, -15.443171, 47.976341, 11, olympia
1190, -8.987584, 44.199165, 11, magnolia
1191, -4.480728, 42.086990, 11, lynn
1192, -2.208425, 45.412167, 11, graham
1193, 10.709832, 43.717148, 11, interest
1194, -0.526679, 44.190693, 11, teresa
1195, 26.818085, 33.673443, 11, certain
1196, 25.298574, 36.592930, 11, adeline
1197, 16.705742, 44.410126, 10, spot
1198, 7.600273, 45.310417, 11, tiny
1199, -6.796863, 49.871544, 11, lead
1200, -21.265360, 46.894718, 11, banks
1201, -0.683136, 45.766228, 9, queen
1202, 18.003870, 40.568302, 11, jobs
1203, -22.381716, 32.796700, 10, burke
1204, -18.474108, 40.657661, 10, describe
1205, -34.528210, 27.385426, 10, improvement
1206, -27.448345, 20.069363, 10, origin
1207, 14.568777, 43.081310, 10, bear
1208, -16.513172, 13.396879, 10, cole
1209, 3.907397, 45.417309, 10, dollars
1210, -27.965971, 11.823209, 10, bore
1211, -23.910116, 30.686386, 10, grant
1212, -25.272255, 39.647079, 10, similarly
1213, 7.160421, 44.227383, 10, chittenden
1214, -19.054625, 45.855232, 9, clay
1215, -9.421080, -8.631174, 10, bluffs
1216, -23.725178, 43.764439, 10, minds
1217, -20.871073, 44.351971, 10, participants
1218, -11.306208, 6.262518, 10, london
1219, -8.935331, -5.026010, 9, planning
1220, -26.810596, 16.623203, 10, commerce
1221, -14.782609, -4.951595, 9, jack
1222, -14.778483, 48.356964, 10, drew
1223, -33.843708, 20.722046, 10, importantly
1224, 19.240801, 38.868881, 10, conditions
1225, -33.053280, 26.217979, 10, appears
1226, -31.220213, 29.661068, 12, points
1227, -2.976551, -7.459637, 10, proud
1228, -5.401356, 50.171635, 10, policies
1229, 30.452324, 35.165485, 9, plant
1230, -31.791378, 33.840839, 10, none
1231, -11.548082, 48.577862, 10, doctor
1232, 8.100590, -27.015808, 10, handbook
1233, -29.950520, 26.899683, 10, tensions
1234, 14.088037, 42.590759, 10, hops
1235, -0.158966, 45.233952, 10, dropped
1236, -10.721991, 49.683765, 10, ecological
1237, -28.664583, 35.932732, 10, rose
1238, -27.236277, 39.165623, 10, belonged
1239, -13.277817, 50.128483, 10, trying
1240, 24.095928, 37.936817, 10, paid
1241, 1.534706, 42.971806, 8, gray
1242, 16.004519, 45.528976, 9, bound
1243, 8.816677, 43.941765, 8, continent
1244, -13.449682, 47.340893, 10, difficult
1245, -0.206000, 40.355915, 10, judge
1246, -20.316095, 36.296009, 10, ber
1247, -10.122358, 42.979362, 9, child
1248, -28.911991, 37.077950, 10, mind
1249, 2.636961, 47.196960, 8, grown
1250, 2.399833, 51.390125, 10, body
1251, 10.552676, 45.440163, 10, attempts
1252, 10.543787, -9.391308, 10, really
1253, -5.177994, 46.790691, 9, shops
1254, -25.966108, 33.015865, 10, ern
1255, -11.491611, 51.584972, 9, car
1256, 21.369967, 36.004524, 10, struggle
1257, -13.953047, 41.001175, 10, mythic
1258, -2.745035, 9.482573, 10, norton
1259, 11.994262, 47.947803, 10, sic
1260, -15.001465, 41.837215, 10, raids
1261, -10.648432, 47.683018, 8, station
1262, -28.928120, 28.275772, 10, festival
1263, -10.674713, 41.980431, 10, hosts
1264, -7.036804, 52.127083, 10, creating
1265, -31.992825, 31.810699, 10, inhabited
1266, -14.341992, 45.510166, 10, organizers
1267, -30.998310, 21.319269, 10, ries
1268, -6.010559, 48.431389, 10, insights
1269, -3.773122, 45.652733, 10, literature
1270, -17.356224, 45.380711, 10, activist
1271, -14.683060, 42.979340, 10, lawrence
1272, -29.674862, 16.387484, 9, activism
1273, 17.241997, 40.484142, 10, picture
1274, -12.998365, 48.323181, 10, leadership
1275, -21.439537, 41.393196, 10, complex
1276, -4.986109, 43.807995, 9, bill
1277, -19.890179, 47.877548, 10, else
1278, -25.406713, 14.149191, 10, monthly
1279, 13.487086, 39.616508, 11, owners
1280, -1.814097, -7.334875, 10, imagination
1281, 14.860055, 43.215439, 8, grand
1282, -20.194704, 5.040663, 9, estuary
1283, -18.255951, 16.320469, 10, critical
1284, -12.262473, 47.163532, 7, based
1285, 6.352180, 46.803593, 10, bernie
1286, 4.902520, 47.058422, 10, ollie
1287, -23.462740, 35.613148, 10, washing
1288, 14.411789, 41.659775, 10, replaced
1289, -9.326962, 51.730850, 10, sro
1290, -26.269102, 27.012045, 10, alcatraz
1291, -3.681046, 12.085302, 10, mrs
1292, 0.082549, 44.532902, 10, frederick
1293, 8.969822, 42.356441, 10, onto
1294, -7.734368, 43.398605, 9, brown
1295, -34.314079, 30.721737, 10, songs
1296, 17.856035, 41.542320, 9, offering
1297, -16.664988, 40.486095, 10, collections
1298, -21.729750, 30.270502, 10, squaw
1299, 0.081166, 44.632023, 10, sophie
1300, -34.501945, 24.042292, 10, somehow
1301, 13.286046, 40.856403, 10, jacobs
1302, -6.433758, 43.057743, 10, expedition
1303, 34.924973, 27.387848, 10, pay
1304, -21.803671, 44.672401, 10, older
1305, -10.978834, 49.075264, 8, invisible
1306, -4.496858, 47.757542, 10, need
1307, 27.712152, 33.469521, 10, sold
1308, 15.735504, 38.327408, 15, winds
1309, 28.876535, 31.566723, 10, system
1310, -16.925831, 43.760487, 10, waterway
1311, -33.303383, 19.674692, 10, societies
1312, 9.736456, 49.010418, 10, woods
1313, 12.237531, 44.239571, 8, curio
1314, -15.104659, 4.012572, 10, lincoln
1315, -18.625025, 43.070591, 9, concerned
1316, 17.166243, 38.150429, 10, relatives
1317, -6.783666, 47.239773, 10, followed
1318, -6.078465, 44.288727, 10, warned
1319, 24.630510, 29.604971, 9, covered
1320, -9.080683, 48.289227, 10, key
1321, -15.873140, 44.290478, 10, boren
1322, -8.097700, 49.551537, 10, shown
1323, -27.668039, 17.084023, 10, truth
1324, -23.427814, 40.300076, 10, issue
1325, -8.063606, 52.046146, 10, freshwater
1326, 1.363853, 41.184128, 8, watson
1327, -27.150141, 5.703195, 8, round
1328, -29.199457, 16.803139, 10, southwest
1329, -12.561543, 5.448112, 10, miles
1330, -30.222507, 34.183701, 10, passage
1331, 23.630428, 32.969990, 10, visiting
1332, -22.984129, 38.902733, 8, leschi
1333, -26.633400, 36.929993, 10, sell
1334, -3.589484, 9.049041, 10, renewal
1335, -20.666155, 41.749195, 9, clearly
1336, -3.412404, 44.221153, 10, hilbert
1337, -13.235241, 5.065877, 0, org
1338, -34.269192, 30.787563, 10, taking
1339, 7.690261, 51.329750, 10, reached
1340, -18.163393, 48.288624, 10, middens
1341, -13.813839, 2.626841, 7, informant
1342, -30.216890, 30.691320, 9, highlighted
1343, -31.912415, 10.541307, 10, circumstances
1344, -23.837624, 0.944176, 10, council
1345, 29.952579, 35.127487, 9, seven
1346, -6.014713, 51.458260, 10, bringing
1347, -28.258207, 6.906297, 10, caught
1348, 22.066254, 36.780819, 10, pass
1349, 8.915679, 51.478073, 10, imagine
1350, -0.277634, 42.648941, 9, terra
1351, -15.097732, 43.528915, 10, spirits
1352, -33.153671, 27.098755, 10, forgotten
1353, -21.293728, 30.751080, 10, marks
1354, -28.301134, 36.078197, 10, brief
1355, 2.701062, -9.300138, 10, guide
1356, 16.003250, -22.973818, 10, discussion
1357, -25.885611, 9.385007, 9, tury
1358, -28.007057, 17.301907, 9, truly
1359, 8.980661, 44.523109, 11, agents
1360, 7.374466, 49.099686, 9, establish
1361, 18.805489, 38.063007, 9, savage
1362, -10.758176, 49.278904, 9, closely
1363, -18.744617, 15.266233, 8, stand
1364, 5.898260, -4.841620, 9, relationships
1365, -20.132637, 40.122768, 9, spelled
1366, -24.179930, 42.690063, 9, fear
1367, -6.754605, 47.918049, 9, chosen
1368, -10.039077, 49.336956, 9, cases
1369, -20.515629, 40.146267, 9, burning
1370, -34.584946, 25.017731, 7, alike
1371, 13.284197, 43.715656, 9, purpose
